qid_date,funds,market,strategy,source_signature
20230210.0,1602589.8531849806,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230213.0,1661490.7150544438,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230214.0,1666356.3395738343,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230215.0,1619459.650320424,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230216.0,1589676.1949940764,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230217.0,1571040.3502968282,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230220.0,1616020.018118527,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230221.0,1619058.3300526165,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230222.0,1630302.8814324862,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230223.0,1637294.367704791,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230224.0,1666521.0462006133,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230227.0,1722521.8231019697,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230228.0,1763123.1893387344,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230301.0,1777830.7373971527,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230302.0,1731489.8043802269,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20230303.0,1731489.8043802269,ChiNext,No ESG,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211207.0,1000000.0,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211208.0,1000000.0,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211209.0,1027918.3449285745,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211210.0,1031079.8712099218,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211213.0,1031079.8712099218,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211214.0,1037339.5631664126,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211215.0,1048028.9431512777,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211216.0,1056353.832461047,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211217.0,1112639.0961298048,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211220.0,1164091.8325225513,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211221.0,1164091.8325225513,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211222.0,1164091.8325225513,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211223.0,1157553.715126719,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211224.0,1172465.4519718187,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211227.0,1183748.8544148286,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211228.0,1172203.5041334478,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211229.0,1181720.2245430413,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211230.0,1206876.5574175608,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20211231.0,1111593.3754447012,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220104.0,1111593.3754447012,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220105.0,1111593.3754447012,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220106.0,1111593.3754447012,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220107.0,1150615.9864270552,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220110.0,1105686.8158753456,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220111.0,1089856.852596491,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220112.0,1091773.1059522748,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220113.0,1079596.095308564,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220114.0,1085354.5203478825,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220117.0,1065198.3728801224,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220118.0,1065198.3728801224,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220119.0,1065198.3728801224,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220120.0,1033585.4714683453,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220121.0,1083584.1160545428,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220124.0,1046865.740498459,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220125.0,1027784.0327874293,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220126.0,1027784.0327874293,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220127.0,1027784.0327874293,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220128.0,1027784.0327874293,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220207.0,1002718.3267182469,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220208.0,1002718.3267182469,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220209.0,987402.5192026669,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220210.0,960245.6460193888,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220216.0,1018628.6044550256,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220217.0,996202.9464741935,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220218.0,983063.0363220262,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220221.0,972057.7324543062,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220222.0,1024095.8052379598,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220223.0,1024095.8052379598,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220224.0,1035734.2748491832,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220225.0,1026328.2669565168,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220228.0,1016361.4643763334,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220301.0,1008025.3940925747,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220302.0,995824.7983166442,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220303.0,975518.4182546333,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220304.0,946085.2628245095,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220307.0,946085.2628245095,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220308.0,963145.7724782858,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220309.0,960651.3242098546,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220310.0,962000.2532401325,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220311.0,891537.9530848571,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220314.0,895853.430267537,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220315.0,953258.5423855482,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220316.0,956194.8099038401,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220317.0,1063051.8177442783,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220318.0,1095250.3725842477,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220321.0,1091469.8518481187,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220322.0,1117379.4390084064,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220323.0,1155809.2645140337,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220324.0,1155809.2645140337,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220325.0,1156914.905444569,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220328.0,1167552.7443385017,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220329.0,1195799.7746451139,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220330.0,1195799.7746451139,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220331.0,1245825.1072394033,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220401.0,1210349.3362944496,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220406.0,1210349.3362944496,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220407.0,1210349.3362944496,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220408.0,1180741.8025158811,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220411.0,1185035.247493182,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220412.0,1138074.9681438361,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220413.0,1138074.9681438361,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220414.0,1129301.4928134452,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220415.0,1152385.5291412994,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220418.0,1122031.1233134584,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220419.0,1105057.6514123706,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220420.0,1073758.396654457,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220421.0,1067461.9995424878,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220422.0,967866.6780133467,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220425.0,948878.1365822647,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220426.0,991896.3464347612,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220427.0,987646.8672035162,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220428.0,1024879.346212715,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220429.0,1013500.7295519778,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220505.0,1013500.7295519778,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220506.0,1026717.9922357723,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220509.0,1030406.5694791537,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220510.0,1030406.5694791537,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220511.0,1030406.5694791537,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220512.0,1018945.4634688342,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220513.0,1018945.4634688342,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220516.0,1018945.4634688342,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220517.0,1010755.9580132874,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220518.0,999233.9520587244,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220519.0,1065128.0808303799,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220520.0,1049836.9188444265,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220523.0,1049836.9188444265,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220524.0,1049836.9188444265,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220525.0,1049836.9188444265,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220526.0,1058474.848824144,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220527.0,1063441.7677487726,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220530.0,1084468.4949365787,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220531.0,1084468.4949365787,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220601.0,1139465.2759991528,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220602.0,1139465.2759991528,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220606.0,1118729.5406994512,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220607.0,1094343.3819161488,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220608.0,1048843.3257791586,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220609.0,1097071.5297427592,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220610.0,1097071.5297427592,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220613.0,1117526.5666423193,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220614.0,1071985.9588160755,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220615.0,1074842.6019338034,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220616.0,1074842.6019338034,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220617.0,1117487.6554274594,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220620.0,1107492.9323244777,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220621.0,1126442.5066571708,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220622.0,1149680.9585060875,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220623.0,1133294.6696338705,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220624.0,1131200.2370555885,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220627.0,1152521.0785616434,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220628.0,1090741.78773305,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220629.0,1131574.1244662781,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220630.0,1127457.9592149574,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220701.0,1127457.9592149574,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220704.0,1127457.9592149574,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220705.0,1127457.9592149574,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220706.0,1131942.1627673537,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220707.0,1155278.6698612922,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220708.0,1155278.6698612922,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220711.0,1108857.6887017325,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220712.0,1154445.0092025953,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220713.0,1186535.7174672587,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220714.0,1172065.7651309269,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220715.0,1221041.6944842949,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220718.0,1194372.245480943,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220719.0,1158280.3779846334,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220720.0,1158280.3779846334,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220721.0,1111508.3177357723,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220722.0,1120374.1271480522,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220725.0,1152079.9435127869,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220726.0,1131956.1338481212,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220727.0,1137720.921470403,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220728.0,1113160.3174372376,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220729.0,1125775.0813325888,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220801.0,1090288.971537731,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220802.0,1035065.2231451661,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220803.0,1068245.624789207,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220804.0,1078737.187404517,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220805.0,1097153.5436356738,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220808.0,1104556.947400159,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220809.0,1086208.204481984,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220810.0,1102522.4826129754,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220811.0,1083482.6943976458,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220812.0,1103961.6044827136,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220815.0,1073836.9563894228,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220816.0,1030071.2257225639,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220817.0,1080393.3505777824,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220818.0,1043743.3220665567,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220819.0,1066177.4253092245,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220822.0,1108421.2946208958,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220823.0,1180587.5836294033,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220824.0,1175039.4700476697,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220825.0,1152466.451866125,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220826.0,1121851.471068633,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220829.0,1121259.1255133988,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220830.0,1101313.893204153,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220831.0,1103866.3070848847,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220901.0,1085056.2407711498,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
20220902.0,1057016.3743791305,ChiNext,NS 25%,16e3409dfe8376ad2b2c0d7cb75754fd7483db51a25d26a22e30f4ab745445d2
