market,sampling_rate,sampling_label,model,seed,ARR,dqn_seed,source,source_signature
ChiNext,0.9,90%,LTR-DQN,36,-0.801553241740774,839386805.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,37,5.160278165516778,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,37,2.6895698249949302,1634312020.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,51,-0.1231290939562919,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,51,0.5811443169887902,630576426.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,60,-0.495968344841789,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,60,-0.04415575671512906,966090901.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,64,-0.0113419507772341,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,64,0.07178399050292161,372144024.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,67,-0.2485614326464014,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,67,-0.005402601822945385,1589265830.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,69,-0.26225751290115007,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,69,-0.021696352168885324,1225031073.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,72,0.587346740231909,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,72,0.9388989482827352,413671463.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,77,0.2524619578055769,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,77,0.2478815987473264,87832608.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,79,0.7379993235272564,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,79,1.204376448616825,1271333263.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,80,0.9328514307070637,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,80,1.8719918721163324,1718781317.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,96,4.252842432691915,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,96,3.7422568445463638,958132131.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,101,-0.3163688147803505,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,101,-0.1226704095523089,86744630.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LambdaMART,104,-0.8112139982533371,,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
ChiNext,0.9,90%,LTR-DQN,104,-0.6618276112760244,303402147.0,,a52e50841332670b58272f65f9c33b06aad47f85df3f3681bdf46581f758cb95
